"Env","EID","GID","kwt","d2b","GY","PH","M"
"jamnagar",4,"B108 x R157",10.94029782,49.01631495,3180.88177,211.0082696,"H"
"jamnagar",4,"B108 x R167",11.28305573,48.8781141,4618.543885,214.1472288,"H"
"jamnagar",4,"B108 x R171",10.03591153,48.91364755,2455.33619,205.3340982,"H"
"jamnagar",4,"B108 x R177",10.3441609,48.93209522,2742.36952,200.9530006,"H"
"jamnagar",4,"B108 x R183",10.70002726,47.21833646,2897.471744,200.0945218,"H"
"jamnagar",4,"B108 x R187",9.431776584,48.35917092,2734.939331,199.7839727,"H"
"jamnagar",4,"B108 x R2",11.1591929,48.45187194,3673.332608,204.6909199,"H"
"jamnagar",4,"B108 x R21",9.307675287,47.42193906,3336.966217,158.7488008,"H"
"jamnagar",4,"B108 x R3",9.964559127,47.32419518,2159.508171,166.0732905,"H"
"jamnagar",4,"B108 x R69",10.73752098,49.34711431,4013.35278,215.8893261,"H"
"jamnagar",4,"B108 x R70",8.506673358,49.49796033,2972.555783,200.2798208,"H"
"jamnagar",4,"B108 x R75",9.962860284,49.17051072,3838.201278,171.4320413,"H"
"jamnagar",4,"B108 x R80",11.89182633,48.50236791,1749.285395,184.2309031,"H"
"jamnagar",4,"B108 x R9",10.08908284,44.34272567,4118.320857,192.7355447,"H"
"jamnagar",4,"B110 x R11",9.286297606,48.78714272,3408.16488,200.7177204,"H"
"jamnagar",4,"B110 x R110",12.14817588,49.04862131,3247.153856,212.3594141,"H"
"jamnagar",4,"B110 x R115",10.79237518,50.12165988,3029.384055,222.4213479,"H"
"jamnagar",4,"B110 x R151",9.750369057,47.79600893,2996.632792,191.4212564,"H"
"jamnagar",4,"B110 x R157",11.81950468,48.65243127,3604.205346,219.4751726,"H"
"jamnagar",4,"B110 x R167",13.00615226,50.20762021,3867.559951,223.4605862,"H"
"jamnagar",4,"B110 x R171",9.574307414,49.15561499,4206.564206,214.1504172,"H"
"jamnagar",4,"B110 x R177",9.004638494,47.8004047,2401.67932,195.2845831,"H"
"jamnagar",4,"B110 x R2",10.74950955,49.77182101,3395.437055,205.4698844,"H"
"jamnagar",4,"B110 x R21",12.96751228,49.37011597,3433.0713,169.7303565,"H"
"jamnagar",4,"B110 x R22",10.55350493,49.72043355,2998.007257,224.1427017,"H"
"jamnagar",4,"B110 x R3",10.85867511,49.98587377,2307.756212,155.1584008,"H"
"jamnagar",4,"B110 x R69",10.07101978,49.3506715,3652.088292,214.3700077,"H"
"jamnagar",4,"B110 x R70",10.79210002,50.69326078,4437.739163,219.3576628,"H"
"jamnagar",4,"B110 x R80",11.52326899,49.30298689,1881.327319,215.689401,"H"
"jamnagar",4,"B110 x R83",9.865807932,46.94336849,3820.210163,202.1479477,"H"
"jamnagar",4,"B110 x R9",10.79314664,47.15656409,4037.641621,203.3339814,"H"
"jamnagar",4,"B130 x R11",11.56700541,46.2380646,3494.589488,197.46816,"H"
"jamnagar",4,"B130 x R110",11.61397824,48.87060337,3790.699425,196.3453614,"H"
"jamnagar",4,"B130 x R115",10.16249975,47.89473107,3402.661764,194.4512408,"H"
"jamnagar",4,"B130 x R151",12.69691656,46.19652488,2396.828923,184.1204422,"H"
"jamnagar",4,"B130 x R157",10.86542776,47.91842821,3718.831275,226.7292707,"H"
"jamnagar",4,"B130 x R167",12.87645216,50.20410402,4414.080599,208.1137452,"H"
"jamnagar",4,"B130 x R171",9.898396715,47.91202368,3314.547245,199.9337359,"H"
"jamnagar",4,"B130 x R177",9.97563265,45.66777166,2777.288782,196.5029157,"H"
"jamnagar",4,"B130 x R183",11.07758765,47.24809162,3131.216953,189.6503574,"H"
"jamnagar",4,"B130 x R187",10.63661121,47.55143702,3260.164887,192.85911,"H"
"jamnagar",4,"B130 x R2",11.40385299,49.79061633,3703.334203,214.9906138,"H"
"jamnagar",4,"B130 x R21",10.89476929,50.0707945,2236.755206,162.6574428,"H"
"jamnagar",4,"B130 x R22",10.06516321,49.74646703,2600.108749,194.186741,"H"
"jamnagar",4,"B130 x R3",10.02492477,49.71084319,3153.559274,174.5801661,"H"
"jamnagar",4,"B130 x R69",11.40655504,49.43970952,3701.627916,206.6614367,"H"
"jamnagar",4,"B130 x R70",11.22637043,49.1460393,3808.989313,198.8318915,"H"
"jamnagar",4,"B130 x R75",11.47349509,51.93728675,2999.342696,156.620126,"H"
"jamnagar",4,"B130 x R80",10.23061879,48.7100306,2811.700666,195.4847507,"H"
"jamnagar",4,"B130 x R83",10.45059879,49.21614518,3050.175721,201.6462278,"H"
"jamnagar",4,"B130 x R9",10.52694403,46.63789148,3846.5612,194.8848641,"H"
"jamnagar",4,"B159 x R11",10.17799515,42.77613306,3690.366951,188.102558,"H"
"jamnagar",4,"B159 x R110",11.74699738,47.57256617,2942.736617,176.4703468,"H"
"jamnagar",4,"B159 x R115",10.84460595,44.85975882,3705.947642,194.0104048,"H"
"jamnagar",4,"B159 x R151",11.56086089,44.8246132,2645.520484,180.9630739,"H"
"jamnagar",4,"B159 x R157",12.28380466,47.95846074,2979.388429,185.5441196,"H"
"jamnagar",4,"B159 x R167",11.70334939,49.46413622,3886.796884,205.214303,"H"
"jamnagar",4,"B159 x R171",9.570399777,46.69129172,4264.455397,196.3822168,"H"
"jamnagar",4,"B159 x R177",9.669791512,44.93267319,3717.436533,194.1236911,"H"
"jamnagar",4,"B159 x R183",11.96874918,45.77938414,4394.357033,179.0301292,"H"
"jamnagar",4,"B159 x R187",12.09947212,45.10376965,3335.826262,197.1874611,"H"
"jamnagar",4,"B159 x R2",12.0888809,48.07121731,3313.242986,194.0670748,"H"
"jamnagar",4,"B159 x R21",9.826835826,47.42095359,3284.955532,180.4641474,"H"
"jamnagar",4,"B159 x R22",10.41775137,48.85499024,3858.529535,207.3242491,"H"
"jamnagar",4,"B159 x R3",12.30606601,45.49700297,2849.988086,189.2746625,"H"
"jamnagar",4,"B159 x R69",12.04281845,49.10740231,3573.408736,189.0424397,"H"
"jamnagar",4,"B159 x R70",11.59241389,48.21822043,4701.263862,184.7617789,"H"
"jamnagar",4,"B159 x R75",12.53835071,49.06971678,3360.041691,202.5017712,"H"
"jamnagar",4,"B159 x R80",13.5011337,44.5582359,3251.288026,196.1036774,"H"
"jamnagar",4,"B159 x R83",10.42849742,46.02565918,3499.605036,188.2181308,"H"
"jamnagar",4,"B159 x R9",10.26621786,46.02029255,3006.67255,176.7537675,"H"
"jamnagar",4,"B169 x R11",9.417852772,45.31187721,3815.990529,174.8440049,"H"
"jamnagar",4,"B169 x R110",11.27156636,47.85556087,4046.384082,191.7643697,"H"
"jamnagar",4,"B169 x R115",9.443356773,47.68990419,3290.176087,193.7484265,"H"
"jamnagar",4,"B169 x R151",10.95102303,46.83391512,3481.698616,192.4074781,"H"
"jamnagar",4,"B169 x R157",10.50826573,46.59935352,2705.152498,199.0610159,"H"
"jamnagar",4,"B169 x R171",10.01281022,47.84245316,4025.710271,205.1657939,"H"
"jamnagar",4,"B169 x R177",8.921827551,43.93059171,3537.292185,185.4292531,"H"
"jamnagar",4,"B169 x R183",11.22253117,43.9108286,3470.602838,178.4367035,"H"
"jamnagar",4,"B169 x R187",10.55265314,45.86158843,3482.64946,199.4175838,"H"
"jamnagar",4,"B169 x R2",12.30273617,48.24479931,3727.417251,192.4578126,"H"
"jamnagar",4,"B169 x R21",9.396023188,46.8205574,3822.31135,200.88022,"H"
"jamnagar",4,"B169 x R3",12.87498261,48.65974685,3487.564299,205.3864967,"H"
"jamnagar",4,"B169 x R69",10.84886492,48.91399912,3282.889471,192.594591,"H"
"jamnagar",4,"B169 x R70",11.99899232,51.66011991,3019.082566,201.5720474,"H"
"jamnagar",4,"B169 x R83",10.38004559,49.07609308,3851.599922,201.2726455,"H"
"jamnagar",4,"B169 x R9",8.96779611,45.80224897,3524.013429,189.2406695,"H"
"jamnagar",4,"B191 x R110",11.87667175,46.86381728,4585.173634,190.7428253,"H"
"jamnagar",4,"B191 x R115",9.775326245,49.81556047,3078.089035,204.4229108,"H"
"jamnagar",4,"B191 x R151",12.15643252,47.51763773,2129.445576,170.5067865,"H"
"jamnagar",4,"B191 x R167",11.66201956,49.87653829,3002.691775,199.0728763,"H"
"jamnagar",4,"B191 x R171",10.66139978,49.63511427,2243.118693,198.3179251,"H"
"jamnagar",4,"B191 x R183",9.877027152,46.53091462,3350.013438,208.5184678,"H"
"jamnagar",4,"B191 x R2",9.919328311,49.00574725,4075.517447,202.3383083,"H"
"jamnagar",4,"B191 x R21",10.01298032,49.65314982,3154.635834,196.7704928,"H"
"jamnagar",4,"B191 x R22",10.36771774,49.27964586,3434.842494,205.3829033,"H"
"jamnagar",4,"B191 x R3",9.936101183,51.45995418,1644.387371,140.6885308,"H"
"jamnagar",4,"B191 x R69",11.33292196,48.95707724,3387.235949,191.9555726,"H"
"jamnagar",4,"B191 x R70",10.26454168,48.73521239,3545.260908,199.3338231,"H"
"jamnagar",4,"B191 x R75",9.782005969,49.74661998,2775.898745,146.9092652,"H"
"jamnagar",4,"B191 x R80",9.935182047,48.42945064,2570.179726,201.1410868,"H"
"jamnagar",4,"B191 x R9",10.6459434,45.42169093,3106.637852,182.83146,"H"
"jamnagar",4,"B24 x R11",9.838659799,43.13723007,3226.923253,172.3038917,"H"
"jamnagar",4,"B24 x R110",12.38193559,43.09859326,4026.136406,184.9854433,"H"
"jamnagar",4,"B24 x R115",9.570906907,44.91015694,3734.560824,187.319206,"H"
"jamnagar",4,"B24 x R151",12.23467037,42.46516803,3273.801427,183.1450976,"H"
"jamnagar",4,"B24 x R157",11.31455086,44.34460671,3541.979692,193.2684145,"H"
"jamnagar",4,"B24 x R167",10.86284744,45.67802728,3408.186054,191.7890797,"H"
"jamnagar",4,"B24 x R171",10.01927268,45.23048806,3718.991541,182.560509,"H"
"jamnagar",4,"B24 x R177",9.409336909,43.90502508,3483.990638,170.3052388,"H"
"jamnagar",4,"B24 x R183",10.42749135,43.35085276,3080.060115,163.990072,"H"
"jamnagar",4,"B24 x R187",9.922430298,43.36732435,3628.8558,181.7078089,"H"
"jamnagar",4,"B24 x R2",11.81298696,45.38393867,4017.637809,185.3664183,"H"
"jamnagar",4,"B24 x R21",9.354027678,44.977205,3149.39386,156.5356219,"H"
"jamnagar",4,"B24 x R22",10.12738407,45.09781177,3781.558928,192.4580217,"H"
"jamnagar",4,"B24 x R3",11.23646993,43.81959912,3660.571181,148.6606769,"H"
"jamnagar",4,"B24 x R69",10.01521733,47.15288686,2455.416117,186.3187375,"H"
"jamnagar",4,"B24 x R70",9.935990763,45.73030636,3441.466738,181.5405024,"H"
"jamnagar",4,"B24 x R75",12.10458058,46.61096943,3482.5657,146.8323481,"H"
"jamnagar",4,"B24 x R80",10.44778754,45.50880898,3383.539139,181.0738891,"H"
"jamnagar",4,"B24 x R83",10.03295309,44.59621381,3263.807878,182.20969,"H"
"jamnagar",4,"B24 x R9",9.981032825,43.73144843,3225.048503,181.8556892,"H"
"jamnagar",4,"B37 x R115",9.418864656,48.70014232,2978.468288,201.2739608,"H"
"jamnagar",4,"B37 x R167",8.412374186,48.13780299,3224.737957,209.6168962,"H"
"jamnagar",4,"B37 x R171",9.926179151,47.44524038,4002.881362,211.7590737,"H"
"jamnagar",4,"B37 x R177",9.088626426,48.38829218,3923.69106,198.813833,"H"
"jamnagar",4,"B37 x R183",11.34778984,46.69988549,3113.41035,202.0423051,"H"
"jamnagar",4,"B37 x R187",9.96875692,45.67904647,3191.346681,197.9990879,"H"
"jamnagar",4,"B37 x R2",10.26529383,49.60500357,3030.012037,196.7654454,"H"
"jamnagar",4,"B37 x R21",9.986635339,47.53222533,2750.396281,170.2597509,"H"
"jamnagar",4,"B37 x R22",10.11833284,48.80664895,3197.446067,205.4150301,"H"
"jamnagar",4,"B37 x R3",9.646978134,48.50149593,2850.883971,211.3835754,"H"
"jamnagar",4,"B37 x R69",9.536595268,48.74399765,2874.826467,211.485276,"H"
"jamnagar",4,"B37 x R70",10.92718135,48.53672506,3188.636509,200.516365,"H"
"jamnagar",4,"B37 x R83",9.244045751,48.43703826,3349.055592,207.3689455,"H"
"jamnagar",4,"B37 x R9",9.235472971,45.88425016,2957.349259,191.4162347,"H"
"jamnagar",4,"B3 x R11",9.43353902,46.16606871,3467.759286,187.3048334,"H"
"jamnagar",4,"B3 x R110",9.873458991,44.24456159,3887.041028,193.6439471,"H"
"jamnagar",4,"B3 x R115",10.29894861,45.81021053,3043.642424,195.5691092,"H"
"jamnagar",4,"B3 x R151",11.85608418,43.74690317,3098.412624,179.7177101,"H"
"jamnagar",4,"B3 x R157",9.853415421,45.75414267,4043.492977,213.2368292,"H"
"jamnagar",4,"B3 x R167",10.61632176,48.26054722,3818.007635,206.6021514,"H"
"jamnagar",4,"B3 x R171",10.79022252,43.86337028,3397.037424,202.8654308,"H"
"jamnagar",4,"B3 x R177",9.147827418,43.36857435,4031.6243,180.3754976,"H"
"jamnagar",4,"B3 x R183",10.81381961,43.56127538,4208.678965,193.1074658,"H"
"jamnagar",4,"B3 x R187",10.04547894,44.4083857,3633.099529,183.9636014,"H"
"jamnagar",4,"B3 x R2",10.99500331,48.34078808,4125.466262,190.9789656,"H"
"jamnagar",4,"B3 x R21",8.917754207,46.23984069,3241.265279,173.025046,"H"
"jamnagar",4,"B3 x R22",10.26966759,45.88802254,3971.706996,196.0986583,"H"
"jamnagar",4,"B3 x R3",10.07598283,47.28539532,3041.446607,162.4170057,"H"
"jamnagar",4,"B3 x R69",9.533315472,46.2380646,3523.423234,214.9485113,"H"
"jamnagar",4,"B3 x R70",5.743355057,46.12333843,3808.376629,195.8819104,"H"
"jamnagar",4,"B3 x R75",10.78735991,46.96141806,3662.033939,174.1188928,"H"
"jamnagar",4,"B3 x R80",11.50562602,46.48573548,3081.473118,196.2792308,"H"
"jamnagar",4,"B3 x R83",9.097701918,45.06074536,5014.07231,193.5296064,"H"
"jamnagar",4,"B3 x R9",9.465006318,45.93027765,2945.813547,184.4306933,"H"
"jamnagar",4,"B64 x R11",9.432055304,43.05747837,3416.898864,183.9808808,"H"
"jamnagar",4,"B64 x R110",12.08759887,44.6341669,2870.422025,189.0944346,"H"
"jamnagar",4,"B64 x R115",10.72556998,44.82908831,3285.997386,193.7728917,"H"
"jamnagar",4,"B64 x R151",9.54862125,42.00397894,3340.531323,180.6878024,"H"
"jamnagar",4,"B64 x R157",12.09654559,45.18352648,3412.154288,185.5399249,"H"
"jamnagar",4,"B64 x R167",11.72093556,49.02219332,3097.267382,196.4189142,"H"
"jamnagar",4,"B64 x R171",10.13812983,45.39795264,4764.964957,199.7128921,"H"
"jamnagar",4,"B64 x R177",9.949287221,43.38340804,3151.33618,178.5501721,"H"
"jamnagar",4,"B64 x R183",10.38476867,43.31566523,3564.874676,180.862267,"H"
"jamnagar",4,"B64 x R187",11.35969774,44.72816094,3504.420303,191.6586088,"H"
"jamnagar",4,"B64 x R2",11.62236836,45.71347044,3368.122118,202.1383804,"H"
"jamnagar",4,"B64 x R21",8.968855806,45.51605406,2578.674458,184.7859687,"H"
"jamnagar",4,"B64 x R22",12.3686591,46.66372151,2715.362009,208.3473417,"H"
"jamnagar",4,"B64 x R3",10.82279872,44.66691612,3450.750744,199.6420126,"H"
"jamnagar",4,"B64 x R69",11.17067948,45.70681665,3228.96523,187.4394289,"H"
"jamnagar",4,"B64 x R70",9.695523987,45.47398734,4230.634739,193.6080349,"H"
"jamnagar",4,"B64 x R75",10.22214797,45.88777741,3867.593471,190.9117285,"H"
"jamnagar",4,"B64 x R80",10.33230754,44.55586819,3522.556575,192.6797561,"H"
"jamnagar",4,"B64 x R83",11.14575148,46.09086778,3922.990037,197.9583456,"H"
"jamnagar",4,"B64 x R9",10.78191778,42.94723393,3578.047834,177.4934633,"H"
"jamnagar",4,"B65 x R11",9.435663308,43.12320083,2797.283267,169.4907895,"H"
"jamnagar",4,"B65 x R110",10.80627255,43.40397911,3417.26746,180.2352188,"H"
"jamnagar",4,"B65 x R115",10.06164307,44.66516392,2940.146574,180.961732,"H"
"jamnagar",4,"B65 x R151",11.9488444,42.71406341,2839.090185,176.3840388,"H"
"jamnagar",4,"B65 x R157",10.69766583,44.16609227,2808.405421,184.4865964,"H"
"jamnagar",4,"B65 x R167",10.16577052,47.09328304,2879.139202,198.5275741,"H"
"jamnagar",4,"B65 x R171",10.75261694,44.30756188,3811.93659,200.4321182,"H"
"jamnagar",4,"B65 x R177",9.404112848,43.25211113,3703.443501,183.5801587,"H"
"jamnagar",4,"B65 x R183",11.00325495,42.14072278,3138.21122,179.0600214,"H"
"jamnagar",4,"B65 x R187",10.00603826,44.45831272,2668.654131,184.755763,"H"
"jamnagar",4,"B65 x R2",11.04192936,44.86876652,3391.168366,184.8091145,"H"
"jamnagar",4,"B65 x R21",9.642949634,43.69348621,3353.806969,182.2371569,"H"
"jamnagar",4,"B65 x R22",9.835398661,44.72562982,3299.934093,188.244758,"H"
"jamnagar",4,"B65 x R3",11.99773491,43.87165512,3229.552964,186.9814115,"H"
"jamnagar",4,"B65 x R69",10.06959645,45.52991154,3464.926066,181.7147342,"H"
"jamnagar",4,"B65 x R70",10.36969828,44.70932228,3226.312089,181.3908577,"H"
"jamnagar",4,"B65 x R75",9.702750647,46.99971817,2559.022421,179.4846947,"H"
"jamnagar",4,"B65 x R80",11.72424028,43.80418948,3349.415014,184.0600772,"H"
"jamnagar",4,"B65 x R83",9.140721898,44.18777786,3609.47243,186.8674781,"H"
"jamnagar",4,"B65 x R9",9.98314791,43.08991725,3338.697669,171.5905752,"H"
"jamnagar",4,"B86 x R11",10.37615283,45.71092324,4365.87894,194.1372202,"H"
"jamnagar",4,"B86 x R110",12.1943714,48.02493483,3566.4318,191.219787,"H"
"jamnagar",4,"B86 x R115",11.91438379,46.67316302,3909.62685,201.3697259,"H"
"jamnagar",4,"B86 x R151",13.37010194,45.34895665,2752.979173,189.5394717,"H"
"jamnagar",4,"B86 x R157",12.09804652,47.00818822,3480.544106,207.6361941,"H"
"jamnagar",4,"B86 x R171",9.720212286,47.03616274,3168.495455,203.1493561,"H"
"jamnagar",4,"B86 x R177",9.81592825,45.31015654,3946.49511,197.7534033,"H"
"jamnagar",4,"B86 x R2",12.0555454,48.72151922,3815.445496,207.6895875,"H"
"jamnagar",4,"B86 x R21",12.06840206,47.0558371,3625.12465,169.6530628,"H"
"jamnagar",4,"B86 x R22",10.9107768,48.56358712,4048.479415,208.1583591,"H"
"jamnagar",4,"B86 x R3",11.48662551,49.61549774,3398.480943,162.7242037,"H"
"jamnagar",4,"B86 x R70",11.8074247,49.1460393,3426.77777,195.4210912,"H"
"jamnagar",4,"B86 x R75",11.47145501,49.79721065,2809.705975,158.8217976,"H"
"jamnagar",4,"B86 x R80",10.91291847,48.77156025,2720.16785,222.9465498,"H"
"jamnagar",4,"B86 x R83",9.397337093,48.57419965,4005.957279,202.8458944,"H"
"jamnagar",4,"B86 x R9",10.62218986,45.37444315,2693.796431,184.8112277,"H"
"jamnagar",4,"B96 x R11",10.69231782,44.20519823,3460.920612,194.3231266,"H"
"jamnagar",4,"B96 x R110",11.51641667,44.41187745,3246.91229,204.5736847,"H"
"jamnagar",4,"B96 x R115",10.46781513,45.16891415,3879.017152,199.8620367,"H"
"jamnagar",4,"B96 x R151",13.4282956,44.37081601,3254.060187,178.4058894,"H"
"jamnagar",4,"B96 x R157",12.5795449,47.45990949,3426.893424,202.2792336,"H"
"jamnagar",4,"B96 x R167",13.95906042,48.69296473,3540.855069,206.1030688,"H"
"jamnagar",4,"B96 x R171",10.56500746,45.41190981,4471.917507,214.732649,"H"
"jamnagar",4,"B96 x R177",12.05685826,45.75850944,3696.231524,193.579482,"H"
"jamnagar",4,"B96 x R183",12.93553261,46.18828577,2602.670754,181.0200228,"H"
"jamnagar",4,"B96 x R187",11.22129615,46.19487071,3292.407873,202.0274277,"H"
"jamnagar",4,"B96 x R2",13.89165558,48.33006776,3436.913479,204.833701,"H"
"jamnagar",4,"B96 x R21",9.941133593,45.54057301,3565.247119,172.4917535,"H"
"jamnagar",4,"B96 x R22",10.01479928,47.54134666,3159.594516,203.9785582,"H"
"jamnagar",4,"B96 x R3",12.63560363,46.34779562,2999.342696,160.0309263,"H"
"jamnagar",4,"B96 x R69",10.6044327,48.69159192,3287.758043,200.8262632,"H"
"jamnagar",4,"B96 x R70",11.25877965,49.20030687,4067.328647,206.8414841,"H"
"jamnagar",4,"B96 x R75",9.16205772,49.48783336,2356.845183,163.7337772,"H"
"jamnagar",4,"B96 x R80",12.05393804,47.69519188,2676.913001,197.6728808,"H"
"jamnagar",4,"B96 x R83",11.56807709,45.84320172,3701.867039,195.8858304,"H"
"jamnagar",4,"B96 x R9",10.4349231,44.6480977,3759.333809,186.934886,"H"
